,phi_h,Ti,Ta,phi_s
4 days 05:34:30,3000.0,284.91543690126275,268.15625,0.0
4 days 05:35:00,3000.0,284.9512831537438,268.19453124999995,0.0
4 days 05:35:30,3000.0,284.9865969110056,268.19453124999995,0.0
4 days 05:36:00,3000.0,285.0215477866651,268.19453124999995,0.0
4 days 05:36:30,3000.0,285.05609789925336,268.19453124999995,0.0
4 days 05:37:00,3000.0,285.0902384738486,268.19453124999995,0.0
4 days 05:37:30,3000.0,285.1239705833085,268.19453124999995,0.0
4 days 05:38:00,3000.0,285.15729858378864,268.19453124999995,0.0
4 days 05:38:30,3000.0,285.1902279066455,268.19453124999995,0.0
4 days 05:39:00,3000.0,285.22276431497227,268.19453124999995,0.0
4 days 05:39:30,3000.0,285.2549136519133,268.19453124999995,0.0
4 days 05:40:00,3000.0,285.2866804704259,268.23281249999997,0.0
4 days 05:40:30,3000.0,285.31798549805325,268.23281249999997,0.0
4 days 05:41:00,3000.0,285.3489806186149,268.23281249999997,0.0
4 days 05:41:30,3000.0,285.3796318846746,268.23281249999997,0.0
4 days 05:42:00,3000.0,285.4099315301052,268.23281249999997,0.0
4 days 05:42:30,3000.0,285.4398806342205,268.23281249999997,0.0
4 days 05:43:00,3000.0,285.4694832053288,268.23281249999997,0.0
4 days 05:43:30,3000.0,285.4987441927523,268.23281249999997,0.0
4 days 05:44:00,3000.0,285.5276688188576,268.23281249999997,0.0
4 days 05:44:30,3000.0,285.55626235417697,268.23281249999997,0.0
4 days 05:45:00,3000.0,285.58452892525486,268.2651041666667,0.0
4 days 05:45:30,3000.0,285.6123971638034,268.2651041666667,0.0
4 days 05:46:00,3000.0,285.64000359960465,268.2651041666667,0.0
4 days 05:46:30,3000.0,285.66731766046814,268.2651041666667,0.0
4 days 05:47:00,3000.0,285.6943322848931,268.2651041666667,0.0
4 days 05:47:30,3000.0,285.7210483506565,268.2651041666667,0.0
4 days 05:48:00,3000.0,285.7474693549785,268.2651041666667,0.0
4 days 05:48:30,3000.0,285.77359962830695,268.2651041666667,0.0
4 days 05:49:00,3000.0,285.7994437349018,268.2651041666667,0.0
4 days 05:49:30,3000.0,285.8250062717048,268.2651041666667,0.0
4 days 05:50:00,3000.0,285.8502908716108,268.2973958333333,0.0
4 days 05:50:30,3000.0,285.8752393482194,268.2973958333333,0.0
4 days 05:51:00,3000.0,285.89998193804945,268.2973958333333,0.0
4 days 05:51:30,3000.0,285.9244692141951,268.2973958333333,0.0
4 days 05:52:00,3000.0,285.9486946256002,268.2973958333333,0.0
4 days 05:52:30,3000.0,285.9726627068156,268.2973958333333,0.0
4 days 05:53:00,3000.0,285.9963789639431,268.2973958333333,0.0
4 days 05:53:30,3000.0,286.0198481573292,268.2973958333333,0.0
4 days 05:54:00,3000.0,286.04307451827395,268.2973958333333,0.0
4 days 05:54:30,3000.0,286.06606204796594,268.2973958333333,0.0
4 days 05:55:00,3000.0,286.08881407821593,268.3236979166667,0.0
4 days 05:55:30,3000.0,286.1112748771709,268.3236979166667,0.0
4 days 05:56:00,3000.0,286.13355950512835,268.3236979166667,0.0
4 days 05:56:30,3000.0,286.1556308347113,268.3236979166667,0.0
4 days 05:57:00,3000.0,286.1774833828705,268.3236979166667,0.0
4 days 05:57:30,3000.0,286.19911939640764,268.3236979166667,0.0
4 days 05:58:00,3000.0,286.2205424128062,268.3236979166667,0.0
4 days 05:58:30,3000.0,286.24175599571095,268.3236979166667,0.0
4 days 05:59:00,3000.0,286.2627635984324,268.3236979166667,0.0
4 days 05:59:30,3000.0,286.2835685871927,268.3236979166667,0.0
4 days 06:00:00,3000.0,286.3041737550713,268.35,0.0
4 days 06:00:30,3000.0,286.32452587237077,268.35,0.0
4 days 06:01:00,3000.0,286.34472732706735,268.35,0.0
4 days 06:01:30,3000.0,286.3647510291968,268.35,0.0
4 days 06:02:00,3000.0,286.3845915591668,268.35,0.0
4 days 06:02:30,3000.0,286.4042494909922,268.35,0.0
4 days 06:03:00,3000.0,286.42372709120724,268.35,0.0
4 days 06:03:30,3000.0,286.443027085165,268.35,0.0
4 days 06:04:00,3000.0,286.46215229716626,268.35,0.0
4 days 06:04:30,3000.0,286.4811055453308,268.35,0.0
4 days 06:05:00,3000.0,286.4998891865939,268.36235119033336,0.0
4 days 06:05:30,3000.0,286.51845280164724,268.36235119033336,0.0
4 days 06:06:00,3000.0,286.5368876058814,268.36235119033336,0.0
4 days 06:06:30,3000.0,286.55517464028446,268.36235119033336,0.0
4 days 06:07:00,3000.0,286.57330784797745,268.36235119033336,0.0
4 days 06:07:30,3000.0,286.5912867410673,268.36235119033336,0.0
4 days 06:08:00,3000.0,286.609112740462,268.36235119033336,0.0
4 days 06:08:30,3000.0,286.62678792147375,268.36235119033336,0.0
4 days 06:09:00,3000.0,286.6443145647231,268.36235119033336,0.0
4 days 06:09:30,3000.0,286.6616949966828,268.36235119033336,0.0
4 days 06:10:00,3000.0,286.67893120043334,268.37470238066663,0.0
4 days 06:10:30,3000.0,286.6959756085291,268.37470238066663,0.0
4 days 06:11:00,3000.0,286.71290977171327,268.37470238066663,0.0
4 days 06:11:30,3000.0,286.72972120175285,268.37470238066663,0.0
4 days 06:12:00,3000.0,286.7464027879894,268.37470238066663,0.0
4 days 06:12:30,3000.0,286.76295357777434,268.37470238066663,0.0
4 days 06:13:00,3000.0,286.7793743855024,268.37470238066663,0.0
4 days 06:13:30,3000.0,286.79566678302433,268.37470238066663,0.0
4 days 06:14:00,3000.0,286.81183260096134,268.37470238066663,0.0
4 days 06:14:30,3000.0,286.82787375104687,268.37470238066663,0.0
4 days 06:15:00,3000.0,286.8437919114897,268.3842261901666,0.0
4 days 06:15:30,3000.0,286.859542279793,268.3842261901666,0.0
4 days 06:16:00,3000.0,286.87519817373897,268.3842261901666,0.0
4 days 06:16:30,3000.0,286.89075215026094,268.3842261901666,0.0
4 days 06:17:00,3000.0,286.9061958523846,268.3842261901666,0.0
4 days 06:17:30,3000.0,286.92152837562946,268.3842261901666,0.0
4 days 06:18:00,3000.0,286.9367500070005,268.3842261901666,0.0
4 days 06:18:30,3000.0,286.95186195004464,268.3842261901666,0.0
4 days 06:19:00,3000.0,286.96686566151624,268.3842261901666,0.0
4 days 06:19:30,3000.0,286.98176271037755,268.3842261901666,0.0
4 days 06:20:00,3000.0,286.99655452650984,268.3937499996666,0.0
4 days 06:20:30,3000.0,287.01119888823024,268.3937499996666,0.0
4 days 06:21:00,3000.0,287.0257622110202,268.3937499996666,0.0
4 days 06:21:30,3000.0,287.04024086306964,268.3937499996666,0.0
4 days 06:22:00,3000.0,287.0546252297692,268.3937499996666,0.0
4 days 06:22:30,3000.0,287.06891485115943,268.3937499996666,0.0
4 days 06:23:00,3000.0,287.0831094612104,268.3937499996666,0.0
4 days 06:23:30,3000.0,287.09721004372057,268.3937499996666,0.0
4 days 06:24:00,3000.0,287.1112177270117,268.3937499996666,0.0
4 days 06:24:30,3000.0,287.1251338070692,268.3937499996666,0.0
4 days 06:25:00,3000.0,287.13895950803567,268.40044642833334,0.0
4 days 06:25:30,3000.0,287.15265494811837,268.40044642833334,0.0
4 days 06:26:00,3000.0,287.16628085866677,268.40044642833334,0.0
4 days 06:26:30,3000.0,287.1798363410721,268.40044642833334,0.0
4 days 06:27:00,3000.0,287.1933106576204,268.40044642833334,0.0
4 days 06:27:30,3000.0,287.20670405500437,268.40044642833334,0.0
4 days 06:28:00,3000.0,287.22001563967495,268.40044642833334,0.0
4 days 06:28:30,3000.0,287.2332463404871,268.40044642833334,0.0
4 days 06:29:00,3000.0,287.24639696366,268.40044642833334,0.0
4 days 06:29:30,3000.0,287.25946860803907,268.40044642833334,0.0
4 days 06:30:00,3000.0,287.2724623170917,268.407142857,0.0
4 days 06:30:30,3000.0,287.28534120184696,268.407142857,0.0
4 days 06:31:00,3000.0,287.2981454871643,268.407142857,0.0
4 days 06:31:30,3000.0,287.310876231441,268.407142857,0.0
4 days 06:32:00,3000.0,287.3235344747207,268.407142857,0.0
4 days 06:32:30,3000.0,287.33612123949695,268.407142857,0.0
4 days 06:33:00,3000.0,287.34863753104474,268.407142857,0.0
4 days 06:33:30,3000.0,287.3610843377443,268.407142857,0.0
4 days 06:34:00,3000.0,287.37346263139955,268.407142857,0.0
4 days 06:34:30,3000.0,287.38577336755066,268.407142857,0.0
4 days 06:35:00,3000.0,287.39803952298223,268.4126488093333,0.0
4 days 06:35:30,3000.0,287.41021763878024,268.4126488093333,0.0
4 days 06:36:00,3000.0,287.42233097420404,268.4126488093333,0.0
4 days 06:36:30,3000.0,287.4343804229767,268.4126488093333,0.0
4 days 06:37:00,3000.0,287.44636686369876,268.4126488093333,0.0
4 days 06:37:30,3000.0,287.4582911604635,268.4126488093333,0.0
4 days 06:38:00,3000.0,287.4701541631305,268.4126488093333,0.0
4 days 06:38:30,3000.0,287.48195670759407,268.4126488093333,0.0
4 days 06:39:00,3000.0,287.4936996160464,268.4126488093333,0.0
4 days 06:39:30,3000.0,287.50538369723506,268.4126488093333,0.0
4 days 06:40:00,3000.0,287.51702894954525,268.41815476166664,0.0
4 days 06:40:30,3000.0,287.5285974897237,268.41815476166664,0.0
4 days 06:41:00,3000.0,287.5401282056478,268.41815476166664,0.0
4 days 06:41:30,3000.0,287.5516089449456,268.41815476166664,0.0
4 days 06:42:00,3000.0,287.5630361417894,268.41815476166664,0.0
4 days 06:42:30,3000.0,287.5744090979416,268.41815476166664,0.0
4 days 06:43:00,3000.0,287.58572806750084,268.41815476166664,0.0
4 days 06:43:30,3000.0,287.5969936156054,268.41815476166664,0.0
4 days 06:44:00,3000.0,287.60820640379933,268.41815476166664,0.0
4 days 06:44:30,3000.0,287.61936711829287,268.41815476166664,0.0
4 days 06:45:00,3000.0,287.63047644561095,268.4252976188333,0.0
4 days 06:45:30,3000.0,287.6415100526274,268.4252976188333,0.0
4 days 06:46:00,3000.0,287.6525105945545,268.4252976188333,0.0
4 days 06:46:30,3000.0,287.6634674375595,268.4252976188333,0.0
4 days 06:47:00,3000.0,287.674377449523,268.4252976188333,0.0
4 days 06:47:30,3000.0,287.68524000359884,268.4252976188333,0.0
4 days 06:48:00,3000.0,287.69605530519425,268.4252976188333,0.0
4 days 06:48:30,3000.0,287.7068238318672,268.4252976188333,0.0
4 days 06:49:00,3000.0,287.71754614589025,268.4252976188333,0.0
4 days 06:49:30,3000.0,287.7282228316047,268.4252976188333,0.0
4 days 06:50:00,3000.0,287.738854474161,268.432440476,0.0
4 days 06:50:30,3000.0,287.74941971045973,268.432440476,0.0
4 days 06:51:00,3000.0,287.7599416173154,268.432440476,0.0
4 days 06:51:30,3000.0,287.77042074497507,268.432440476,0.0
4 days 06:52:00,3000.0,287.780857635329,268.432440476,0.0
4 days 06:52:30,3000.0,287.7912528220651,268.432440476,0.0
4 days 06:53:00,3000.0,287.8016068308194,268.432440476,0.0
4 days 06:53:30,3000.0,287.8119201793251,268.432440476,0.0
4 days 06:54:00,3000.0,287.82219337755697,268.432440476,0.0
4 days 06:54:30,3000.0,287.8324269278742,268.432440476,0.0
4 days 06:55:00,3000.0,287.8426342923327,268.441220238,0.0
4 days 06:55:30,3000.0,287.8527898650075,268.441220238,0.0
4 days 06:56:00,3000.0,287.86290725508815,268.441220238,0.0
4 days 06:56:30,3000.0,287.8729869357915,268.441220238,0.0
4 days 06:57:00,3000.0,287.88302937339176,268.441220238,0.0
4 days 06:57:30,3000.0,287.8930350273468,268.441220238,0.0
4 days 06:58:00,3000.0,287.9030043504225,268.441220238,0.0
4 days 06:58:30,3000.0,287.91293778881453,268.441220238,0.0
4 days 06:59:00,3000.0,287.9228357822673,268.441220238,0.0
4 days 06:59:30,3000.0,287.9326987641916,268.441220238,0.0
4 days 07:00:00,3000.0,287.9425386188176,268.45,0.0
4 days 07:00:30,3000.0,287.9523327091166,268.45,0.0
4 days 07:01:00,3000.0,287.9621041946991,268.45,0.0
4 days 07:01:30,3000.0,287.97184577617446,268.45,0.0
4 days 07:02:00,3000.0,287.9815552697379,268.45,0.0
4 days 07:02:30,3000.0,287.99123219884535,268.45,0.0
4 days 07:03:00,3000.0,288.00087665355085,268.45,0.0
4 days 07:03:30,3000.0,288.0104889088774,268.45,0.0
4 days 07:04:00,3000.0,288.0200692972356,268.45,0.0
4 days 07:04:30,3000.0,288.0296181658689,268.45,0.0
4 days 07:05:00,3000.0,288.03913586251593,268.461904762,0.0
4 days 07:05:30,3000.0,288.0486074915548,268.461904762,0.0
4 days 07:06:00,3000.0,288.05804896699453,268.461904762,0.0
4 days 07:06:30,3000.0,288.06746061421387,268.461904762,0.0
4 days 07:07:00,3000.0,288.0768427532003,268.461904762,0.0
4 days 07:07:30,3000.0,288.08619569871786,268.461904762,0.0
4 days 07:08:00,3000.0,288.0955197604691,268.461904762,0.0
4 days 07:08:30,3000.0,288.10481524325024,268.461904762,0.0
4 days 07:09:00,3000.0,288.11408244710213,268.461904762,0.0
4 days 07:09:30,3000.0,288.12332166745404,268.461904762,0.0
4 days 07:10:00,3000.0,288.13254237835014,268.473809524,0.0
4 days 07:10:30,3000.0,288.14172640452136,268.473809524,0.0
4 days 07:11:00,3000.0,288.15088330829303,268.473809524,0.0
4 days 07:11:30,3000.0,288.1600133679845,268.473809524,0.0
4 days 07:12:00,3000.0,288.1691168579508,268.473809524,0.0
4 days 07:12:30,3000.0,288.17819404869795,268.473809524,0.0
4 days 07:13:00,3000.0,288.18724520699385,268.473809524,0.0
4 days 07:13:30,3000.0,288.1962705959759,268.473809524,0.0
4 days 07:14:00,3000.0,288.20527047525354,268.473809524,0.0
4 days 07:14:30,3000.0,288.21424510100803,268.473809524,0.0
4 days 07:15:00,3000.0,288.223203018927,268.4865079366666,0.0
4 days 07:15:30,3000.0,288.232127810108,268.4865079366666,0.0
4 days 07:16:00,3000.0,288.2410280975513,268.4865079366666,0.0
4 days 07:16:30,3000.0,288.24990412464274,268.4865079366666,0.0
4 days 07:17:00,3000.0,288.25875613178255,268.4865079366666,0.0
4 days 07:17:30,3000.0,288.26758435646394,268.4865079366666,0.0
4 days 07:18:00,3000.0,288.27638903334935,268.4865079366666,0.0
4 days 07:18:30,3000.0,288.2851703943429,268.4865079366666,0.0
4 days 07:19:00,3000.0,288.29392866866095,268.4865079366666,0.0
4 days 07:19:30,3000.0,288.3026640828994,268.4865079366666,0.0
4 days 07:20:00,3000.0,288.31138437092795,268.4992063493333,0.0
4 days 07:20:30,3000.0,288.3200746617391,268.4992063493333,0.0
4 days 07:21:00,3000.0,288.3287501065554,268.4992063493333,0.0
4 days 07:21:30,3000.0,288.33740588783314,268.4992063493333,0.0
4 days 07:22:00,3000.0,288.3460405386462,268.4992063493333,0.0
4 days 07:22:30,3000.0,288.3546537111287,268.4992063493333,0.0
4 days 07:23:00,3000.0,288.36324543016866,268.4992063493333,0.0
4 days 07:23:30,3000.0,288.37181584384933,268.4992063493333,0.0
4 days 07:24:00,3000.0,288.3803651400197,268.4992063493333,0.0
4 days 07:24:30,3000.0,288.38889351842323,268.4992063493333,0.0
4 days 07:25:00,3000.0,288.3974011812673,268.5126984126667,0.0
4 days 07:25:30,3000.0,288.4058781743779,268.5126984126667,0.0
4 days 07:26:00,3000.0,288.4143350505991,268.5126984126667,0.0
4 days 07:26:30,3000.0,288.42277200557555,268.5126984126667,0.0
4 days 07:27:00,3000.0,288.43118923307406,268.5126984126667,0.0
4 days 07:27:30,3000.0,288.43958692501974,268.5126984126667,0.0
4 days 07:28:00,3000.0,288.4479652715301,268.5126984126667,0.0
4 days 07:28:30,3000.0,288.45632446094845,268.5126984126667,0.0
4 days 07:29:00,3000.0,288.4646646798756,268.5126984126667,0.0
4 days 07:29:30,3000.0,288.47298611320036,268.5126984126667,0.0
4 days 07:30:00,3000.0,288.4812951165485,268.526190476,0.0
4 days 07:30:30,3000.0,288.4895794682574,268.526190476,0.0
4 days 07:31:00,3000.0,288.49785161970544,268.526190476,0.0
4 days 07:31:30,3000.0,288.50610761248544,268.526190476,0.0
4 days 07:32:00,3000.0,288.5143462417067,268.526190476,0.0
4 days 07:32:30,3000.0,288.5225672222633,268.526190476,0.0
4 days 07:33:00,3000.0,288.530770575605,268.526190476,0.0
4 days 07:33:30,3000.0,288.5389564246808,268.526190476,0.0
4 days 07:34:00,3000.0,288.5471249253802,268.526190476,0.0
4 days 07:34:30,3000.0,288.55527624361974,268.526190476,0.0
4 days 07:35:00,3000.0,288.5634105475785,268.54365079366664,0.0
4 days 07:35:30,3000.0,288.5715196646019,268.54365079366664,0.0
4 days 07:36:00,3000.0,288.57961226430245,268.54365079366664,0.0
4 days 07:36:30,3000.0,288.58768851013224,268.54365079366664,0.0
4 days 07:37:00,3000.0,288.5957485641749,268.54365079366664,0.0
4 days 07:37:30,3000.0,288.6037925871626,268.54365079366664,0.0
4 days 07:38:00,3000.0,288.61182073849244,268.54365079366664,0.0
4 days 07:38:30,3000.0,288.6198331762426,268.54365079366664,0.0
4 days 07:39:00,3000.0,288.62783005718796,268.54365079366664,0.0
4 days 07:39:30,3000.0,288.63581153681514,268.54365079366664,0.0
4 days 07:40:00,3000.0,288.64378282825663,268.56111111133333,0.0
4 days 07:40:30,3000.0,288.6517339189334,268.56111111133333,0.0
4 days 07:41:00,3000.0,288.65967501535084,268.56111111133333,0.0
4 days 07:41:30,3000.0,288.66760287804834,268.56111111133333,0.0
4 days 07:42:00,3000.0,288.6755165241346,268.56111111133333,0.0
4 days 07:42:30,3000.0,288.68341572455563,268.56111111133333,0.0
4 days 07:43:00,3000.0,288.69130050154496,268.56111111133333,0.0
4 days 07:43:30,3000.0,288.69917096057003,268.56111111133333,0.0
4 days 07:44:00,3000.0,288.7070272341402,268.56111111133333,0.0
4 days 07:44:30,3000.0,288.71486946302264,268.56111111133333,0.0
4 days 07:45:00,3000.0,288.72269778987106,268.581746032,0.0
4 days 07:45:30,3000.0,288.73050554555755,268.581746032,0.0
4 days 07:46:00,3000.0,288.7382998186019,268.581746032,0.0
4 days 07:46:30,3000.0,288.7460807476768,268.581746032,0.0
4 days 07:47:00,3000.0,288.75384847036275,268.581746032,0.0
4 days 07:47:30,3000.0,288.7616031231594,268.581746032,0.0
4 days 07:48:00,3000.0,288.7693448414958,268.581746032,0.0
4 days 07:48:30,3000.0,288.77707375974177,268.581746032,0.0
4 days 07:49:00,3000.0,288.7847900112179,268.581746032,0.0
4 days 07:49:30,3000.0,288.7924937282066,268.581746032,0.0
4 days 07:50:00,3000.0,288.8001891568165,268.6023809526667,0.0
4 days 07:50:30,3000.0,288.8078681585508,268.6023809526667,0.0
4 days 07:51:00,3000.0,288.81553501719503,268.6023809526667,0.0
4 days 07:51:30,3000.0,288.82318986096277,268.6023809526667,0.0
4 days 07:52:00,3000.0,288.830832817082,268.6023809526667,0.0
4 days 07:52:30,3000.0,288.8384640118057,268.6023809526667,0.0
4 days 07:53:00,3000.0,288.8460835704222,268.6023809526667,0.0
4 days 07:53:30,3000.0,288.85369161726567,268.6023809526667,0.0
4 days 07:54:00,3000.0,288.86128827572657,268.6023809526667,0.0
4 days 07:54:30,3000.0,288.86887366826215,268.6023809526667,0.0
4 days 07:55:00,3000.0,288.876451613299,268.6261904763333,0.0
4 days 07:55:30,3000.0,288.8840148023941,268.6261904763333,0.0
4 days 07:56:00,3000.0,288.8915670881328,268.6261904763333,0.0
4 days 07:56:30,3000.0,288.89910858932217,268.6261904763333,0.0
4 days 07:57:00,3000.0,288.90663942389057,268.6261904763333,0.0
4 days 07:57:30,3000.0,288.91415970889824,268.6261904763333,0.0
4 days 07:58:00,3000.0,288.921669560548,268.6261904763333,0.0
4 days 07:58:30,3000.0,288.929169094197,268.6261904763333,0.0
4 days 07:59:00,3000.0,288.9366584243669,268.6261904763333,0.0
4 days 07:59:30,3000.0,288.9441376647559,268.6261904763333,0.0
4 days 08:00:00,3000.0,288.95161023744475,268.65,0.0
4 days 08:00:30,3000.0,288.9590696194058,268.65,0.0
4 days 08:01:00,3000.0,288.96651929387366,268.65,0.0
4 days 08:01:30,3000.0,288.97395940148584,268.65,0.0
4 days 08:02:00,3000.0,288.9813900819644,268.65,0.0
4 days 08:02:30,3000.0,288.9888114740099,268.65,0.0
4 days 08:03:00,3000.0,288.9962237152038,268.65,0.0
4 days 08:03:30,3000.0,289.003626941919,268.65,0.0
4 days 08:04:00,3000.0,289.0110212892368,268.65,0.0
4 days 08:04:30,3000.0,289.01840689087254,268.65,0.0
4 days 08:05:00,3000.0,289.0257867339633,268.6892857143333,0.0
